Calf_ID,Diet,Sampling_date,Antibiotic_bef_aft,Ruminococcaceae UCG-005,Lachnospiraceae,Bacteroides,Blautia,Alloprevotella,Muribaculaceae uncultured bacterium,Rikenellaceae RC9 Gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R 7 group,Ruminococcaceae UCG-014,Fusobacterium,Uncultured Porphyromonadaceae bacterium,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 uncultured bacterium,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae uncultured,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae GA6A1 group,Ruminococcaceae uncultured,Desulfovibrio,Erysipelotrichaceae uncultured,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae uncultured,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 uncultured rumen bacterium,Uncultured Lachnospiraceae bacterium,Catenibacterium,Clostridiales vadinbb60 group uncultured bacterium,Eubacterium nodatum group,Prevotellaceae uncultured,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA 900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Uncultured Erysipelotrichaceae bacterium,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae uncultured organism,Bacteroidales,Intestinimonas,Escherichia-Shigella,Ruminococcus 2,Enterobacteriaceae,Uncultured Bacteroidales bacterium,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Others
212,LA,19/10/2017,befAb,702.9999998,565.0000001,244,71.00000001,434,152,300,32.00000001,94,45.00000001,196,262,47,0,3.999999976,0,45.00000001,165,50.00000001,69.00000002,0,0,82.00000002,103,19.00000002,22.99999999,0,107,0,34,0,0,8.000000004,52,0,19.00000002,18,0,0,37.99999998,35.00000002,32.99999998,0,18,9.999999992,0,24.00000001,58.99999998,52,0,0,27.99999999,60,24.00000001,0,11.00000001,107,0,0,29.00000001,0,0,0,0,30.99999999,0,37.99999998,0,76.99999998,0,0,3.999999976,40.99999999,6.000000016,14.00000002,0,0,0,0,0,0,0,0,68,14.00000002,0,6.999999984,0,0,9.999999992,37.99999998,32.00000001,0,35.99999999,0,0,0,22.99999999,6.000000016,0,6.999999984,6.999999984,19.99999998,0,0,0,242
213,LA,19/10/2017,befAb,3271.999999,1905.999999,1543,254,486,138.9999999,387.9999999,2106.000001,977,30.99999993,387.9999999,352.0000001,83.00000007,0,62.99999992,12.00000002,1047,59.99999992,153.9999999,174.0000001,63.99999998,10.99999996,82.00000001,226.9999999,22.99999998,249,12.00000002,89.99999996,16.00000008,155,54.99999997,45.00000007,422.9999999,220.9999999,0,19.00000008,0,0,60.99999998,4.999999951,44.00000001,0,21.99999992,51.99999996,66.99999998,0,24.99999992,0,30.00000004,0,0,92.99999997,0,0,16.00000008,0,25.99999998,7.000000067,7.999999955,0,0,13.99999996,0,13.00000008,103.9999999,0,91.00000002,0,25.99999998,0,0,6.000000009,50.00000002,1.999999946,7.999999955,0,0,0,0,30.99999993,0,10.00000007,12.00000002,39.99999995,30.99999993,0,16.99999997,21.99999992,0,0,0,0,0,53.00000002,0,92.99999997,0,18.00000003,4.999999951,19.00000008,0,21.99999992,0,0,0,54.00000008,696
218,LA,19/10/2017,befAb,1040,577,563,46.99999999,19.00000003,91,306,55.99999998,144,51.99999997,284,310,222,0,431,0,75.99999998,233,193,53.99999998,24.00000001,0,57.00000002,145,0,10.00000003,0,73.00000001,8.999999996,188,0,0,17.00000002,68.99999999,0,8.000000026,0,0,17.99999999,40.99999997,28.00000002,26.00000002,24.99999998,26.99999999,35.00000001,0,26.00000002,55.00000001,10.00000003,0,0,143,2.000000006,4.999999983,0,0,17.00000002,0,4.000000013,46.99999999,0,0,0,0,40,0,33.99999998,0,39.00000003,0,0,31,40,0,8.000000026,0,0,0,0,8.000000026,0,0,13.00000001,37.99999999,10.00000003,0,0,33.99999998,0,22.99999998,8.000000026,0,0,0,0,0,0,11.99999997,2.999999977,0,28.00000002,6.99999999,0,0,4.000000013,0,341
219,LA,19/10/2017,befAb,1937,602,799,48,36.00000003,203,1231,159,298.0000001,0,382,503,180,0,14.99999996,6.999999945,648.0000001,745,272,70.99999998,19.99999999,120.0000001,98.99999999,224,93.99999997,70.00000002,0,44.00000005,5.999999986,310,5.999999986,84.99999999,42.99999997,145,0,19.99999999,0,0,0,0,98.00000003,14,14,0,25.00000002,0,59.99999997,54.99999995,30.00000004,0,0,67.99999999,0,17,14,5.000000026,51.99999995,0,0,31.99999996,0,0,14.99999996,0,84.99999999,0,56.00000002,0,102,0,0,125,22.00000002,0,25.00000002,27.00000005,0,0,0,2.000000033,0,5.999999986,0,42.00000001,19.99999999,13.00000005,0,0,0,58.00000005,0,0,0,22.99999998,39.00000002,0,0,14.99999996,8.999999979,0,5.000000026,0,0,2.000000033,0,0,819.9999999
227,LA,19/10/2017,befAb,1928,916.9999999,499,103,39.00000004,792,909.9999999,100,216,164,611,407.0000001,661,12.00000005,43.99999993,0,510,726,237.9999999,174.9999999,14.99999995,5.000000031,64.99999998,262,35.99999999,82.00000005,73.00000005,86.00000002,0,372,23.00000003,59.99999994,35.99999999,200,0,27,71.99999999,0,50.00000002,46.99999998,122,21.99999997,37.00000006,79,98.00000006,0,115,75.00000004,7.000000015,0,28.00000006,68.00000002,68.00000002,30.99999996,0,0,10.99999998,0,0,126,0,0,0,12.99999997,55.99999998,0,35.99999999,0,129,0,0,246.9999999,52.00000001,0,25.99999993,25.00000001,8.999999999,0,0,0,0,0,19.99999998,109,289,34.99999993,18,12.00000005,0,19.00000006,14.00000003,75.99999996,0,116.0000001,12.00000005,0,0,12.00000005,0,18,0,0,0,0,0,0,1344
233,LA,19/10/2017,befAb,2365.999999,2128.999999,774.0000001,243,355,466,807,962.9999999,919,158.0000001,516,671.9999999,518,8.999999992,496.9999999,0,318,548,198.9999999,230.9999999,30.00000004,0,98.00000002,154,253.9999999,355,57.99999991,105,26.99999998,214.9999999,253,419,271,112,0,73.99999992,23.99999992,0,67.00000008,42.99999998,104,58.99999999,14.99999993,48.00000002,89.99999992,0,78.99999995,89.99999992,32.00000001,82.00000001,0,64.99999993,64.99999993,23.99999992,64.00000003,62.99999995,69.00000006,3.000000058,69.00000006,133.0000001,0,23.00000002,8.999999992,0,62.99999995,0,55.99999993,0,51.00000008,12.00000005,5.000000036,118,3.000000058,8.999999992,3.000000058,5.999999935,0,0,0,10.00000007,26.00000008,0,3.999999956,37.99999995,51.99999998,0,5.000000036,0,0,64.99999993,19.00000006,92.00000008,0,10.99999997,0,66,0,32.00000001,12.00000005,51.00000008,0,19.00000006,12.00000005,12.00000005,0,21.00000004,780
52,ADLIB,30/10/2017,aft_Ab,1026,1663,3077.000001,1207,2581.000001,61.00000005,194,443,115,984.0000001,109,104,67.00000002,3265,440,416.0000001,13.00000005,86.99999993,80.99999996,355.9999999,117.9999999,84.99999994,88.00000003,11.00000006,69.9999999,49.0000001,21.9999999,0,19.00000002,5.999999974,15.99999993,7.999999965,0,101.0000001,0,207,194,631.0000001,17.99999992,121,109.9999999,0,124.0000001,53.99999997,49.99999999,53.99999997,0,9.999999956,69.9999999,215,0,0,0,7.000000074,0,24.0000001,0,0,17.99999992,0,221,203.9999999,142,0,0,42.99999992,25,15.99999993,0,0,0,0,0,161,113,0,129,0,44.00000002,28.99999998,0,0,0,0,13.00000005,32.00000007,32.00000007,0,5.000000083,0,0,0,51.99999998,0,80.00000007,3.999999983,0,28.99999998,0,38.99999993,26.0000001,7.999999965,0,0,0,34.00000006,655
56,ADLIB,30/10/2017,aft_Ab,1573,2788,810,334.0000001,68.00000001,919,463.9999999,43.00000007,113,683,522.0000001,788,135,77.00000007,38.00000005,74.99999998,83.00000006,258.9999999,222,237.0000001,47.99999994,67.00000003,38.00000005,9.000000061,283,75.99999995,20.00000007,80.99999997,11.99999998,0,33.00000003,6.999999967,13.99999993,108,12.99999996,74.99999998,70.99999993,66.00000006,34.99999998,108,38.00000005,189,62.00000002,64.99999994,81.99999994,34.99999998,0,45.00000001,56.00000002,200,0,106.0000001,0,34.99999998,0,325,96.00000002,18.99999995,57.99999997,7.999999942,10.00000004,274,13.99999993,0,6.999999967,12.99999996,0,0,0,0,0,34.99999998,40,66.00000006,44.00000004,0,28.00000001,0,27.00000004,45.99999999,0,0,0,36.99999993,12.99999996,0,0,43.00000007,0,87.99999994,0,0,0,0,0,0,0,0,6.999999967,23.99999997,5.999999992,9.000000061,22.00000002,0,9.000000061,11.00000001,728
58,ADLIB,30/10/2017,aft_Ab,821,656.0000001,335.0000001,1427,2597,266,506.0000001,23.99999992,98.99999991,913.0000001,478,112.9999999,376.0000001,16.00000001,1199,557,46.00000004,32.00000001,257,159,439,57.00000001,0,25,112,32.00000001,33.99999999,118,19.00000006,0,30.99999993,5.000000036,0,51.00000008,248,148,150,214.9999999,62.00000005,225,104,16.00000001,83.00000009,151.0000001,26.00000008,87.00000005,23.99999992,99.99999999,3.999999956,89.00000002,0,83.99999999,139,85.00000007,48.00000002,67.00000008,0,69.99999996,12.99999995,14.99999993,0,269,96.99999994,0,0,1.999999978,10.00000007,0,0,0,574.0000001,53.00000005,55.00000003,78.00000005,39.00000003,1.999999978,350,14.00000003,158.0000001,0,0,0,23.99999992,30.00000003,17.00000009,85.99999997,26.99999998,8.999999992,37.00000005,0,19.00000006,0,25,16.00000001,0,0,0,92.00000008,78.00000005,0,117.0000001,0,0,0,32.00000001,21.00000004,1676
61,ADLIB,30/10/2017,aft_Ab,1916,1491,471.0000001,249,965.9999999,812,644,55.00000006,107,446,893,905,244,6.000000073,305,58.99999994,60.99999996,175,614.9999999,465,158.9999999,300,88.99999995,23.00000002,0,23.99999994,41.00000006,62.99999998,13.00000007,241.0000001,244.9999999,35.99999992,9.000000023,21.99999992,0,144.9999999,158.9999999,69.00000006,51.00000001,69.00000006,83.99999998,1122,325,58.99999994,141.0000001,25.00000004,35.99999992,111,93.99999993,92.00000008,16.99999995,48.99999999,144.9999999,81.99999995,0,0,232,39.00000004,88.00000003,21.99999992,0,32.99999997,41.00000006,0,11.00000005,0,28.99999992,6.999999998,2.999999949,0,0,2.999999949,37.00000002,60.00000003,23.00000002,0,0,0,60.99999996,4.999999974,51.00000001,0,0,16.00000002,18.99999997,32.99999997,0,50.00000009,21.99999992,20.99999999,64.00000008,14.99999992,41.99999999,7.999999923,9.000000023,0,2.999999949,0,27.00000007,53.00000004,130.9999999,0,53.00000004,0,109,0,1033
64,ADLIB,30/10/2017,aft_Ab,1216,785.0000001,3203.999999,1786,1776,105.9999999,261.9999999,261.9999999,686.9999999,741,204.0000001,92.00000001,71.99999993,348,92.00000001,1432,130,13.99999989,252,209,355.9999999,5.000000084,99.00000008,223.0000001,135,116.9999999,150.0000001,0,37.99999995,13.99999989,0,3.999999968,69.00000007,16.00000012,143,302.0000001,148.9999999,152.9999999,103.0000001,133.0000001,88.00000005,0,9.999999921,63.99999999,0,210.9999999,0,13.99999989,43.9999999,141,1364,142.0000001,0,16.99999999,0,0,0,47,3.999999968,0,583,62,130,0,26.99999991,496.9999999,16.99999999,624,5.999999953,7.000000068,257.0000001,0,9.000000052,139,351.0000001,0,101.9999999,1629,31.99999999,0,0,0,9.999999921,0,41.00000005,216,111,0,154,0,0,1.999999984,150.9999999,0,0,31.99999999,3.0000001,47,5.999999953,0,39.00000006,0,0,0,0,37.99999995,1335
67,ADLIB,30/10/2017,aft_Ab,1197,714,1087,163,253,253,289,0,55.99999996,38.99999998,302,262,86.99999997,24,12.00000004,18.00000002,180,162,73.99999998,157,58.00000004,0,31.99999997,25.99999999,40.00000002,7.000000016,0,27.00000003,7.999999971,169,16.99999998,53.99999997,0,81,0,44.99999996,97.00000002,0,58.99999999,40.99999998,121,68,29.00000002,53.00000002,88.99999997,9.999999963,42.99999997,40.00000002,44.00000001,5.999999978,7.000000016,25.00000003,62.00000002,70,0,12.00000004,47.00000004,14.00000003,20.00000001,62.99999998,0,5.999999978,0,64.00000002,0,0,14.00000003,0,47.00000004,0,0,33.99999996,49.99999998,3.999999985,0,0,25.00000003,0,33.99999996,9.999999963,0,7.999999971,14.00000003,49.99999998,7.999999971,0,0,0,25.99999999,33.99999996,55.99999996,47.00000004,0,0,40.99999998,0,0,11,53.99999997,36.00000004,33.99999996,0,82.00000003,0,0,0,661
71,ADLIB,30/10/2017,aft_Ab,416,294,278,574.9999999,346,45.00000002,25.99999998,17.00000002,100,132,37,57.00000002,188,0,28.99999998,253,66.00000002,17.00000002,33.00000001,52.99999999,200,18.00000001,94.00000002,14.00000002,0,24.00000001,272,55.99999999,0,0,8.000000019,0,0,15.00000001,21.00000001,43.99999998,0,207,21.00000001,43,20.00000002,0,3.999999985,9.999999988,18.00000001,77,6.000000002,0,0,0,0,30.00000001,0,0,0,0,0,12.99999999,11.00000002,0,0,0,55,0,0,15.00000001,9.999999988,24.99999999,6.000000002,0,0,0,3.999999985,0,0,0,109,0,25.99999998,0,153,0,0,0,21.00000001,0,0,9.999999988,15.99999999,0,0,9.999999988,0,0,0,15.99999999,0,0,0,0,0,0,0,0,0,0,163
236,ADLIB,30/10/2017,aft_Ab,851.9999999,1644,2608.999999,1657,695,206,643,346,581.9999999,977,343.0000001,431,728.0000001,12.99999995,1048,480.0000001,21.00000007,6.999999954,443,291.0000001,311.9999999,141.0000001,42.9999999,45.00000004,16.00000004,133,115,105.9999999,22.00000004,24.99999993,0,0,177,15.00000008,161,124.0000001,200,550.0000001,235,214.9999999,119.0000001,24.99999993,0,145,72.0000001,167.9999999,110,85.00000004,472,65.9999999,15.00000008,122.9999999,5.000000027,88.9999999,0,142.0000001,46.99999996,72.0000001,28.00000003,0,11.00000002,34.00000002,108,0,10.00000005,5.999999991,10.00000005,12.99999995,0,69.99999996,68.00000003,18.99999994,7.999999918,93.99999992,40.99999997,0,19.9999999,13.99999991,88.9999999,0,10.00000005,34.99999998,0,0,42.9999999,30.99999992,45.00000004,51.00000003,78.00000009,0,17.00000001,1.999999927,32.00000009,84.00000008,0,87.99999993,0,19.9999999,7.999999918,74.00000003,0,11.99999998,0,0,5.999999991,38.00000008,1179
238,ADLIB,30/10/2017,aft_Ab,687,1202,660.9999999,878.9999999,2370,447,570.9999999,182.0000001,753,2251,574.0000001,125,1539,7.000000098,1044,1030,65.00000004,245,367.0000001,65.00000004,248.9999999,79.99999992,163.0000001,115,161.9999999,120.9999999,76.00000003,177,24.99999996,32.99999998,0,8.999999932,67.0000001,32.99999998,142,145,341.9999999,330.9999999,345.0000001,277.0000001,242.0000001,32.99999998,3.999999894,262,54.99999996,104,76.99999995,84.00000004,198.0000001,202,0,158.9999999,78.00000009,62.00000006,0,125,0,65.00000004,13.00000005,0,0,73.00000005,26.00000011,0,18.00000009,0,16.00000003,0,0,0,40.99999999,0,19.00000001,73.00000005,0,0,163.0000001,7.000000098,70.99999999,0,0,8.000000015,5.999999954,24.00000005,27.99999994,125,305.9999999,35.00000004,75.00000011,0,134,84.99999996,30,65.99999995,18.00000009,70.00000007,0,29.00000008,86.0000001,40.99999999,19.00000001,26.00000011,37.0000001,0,0,16.99999995,1217
240,ADLIB,30/10/2017,aft_Ab,233,938,325,818,620.0000001,437,1045,30.99999995,211,610,283,218,447,3.999999972,131,324,17.99999998,28.99999996,234.9999999,149,138,37.00000002,40.99999999,56.99999999,173.0000001,46.99999995,28.99999996,49.99999998,7.000000006,99.99999996,53.99999995,0,12.99999996,30.99999995,140.9999999,94,139,99.99999996,85.00000001,44.00000002,108,3.000000034,24.00000005,104,30.99999995,86.99999999,32,88.99999998,192,99.00000002,0,39,115,72.99999998,0,49.99999998,0,0,12.00000003,0,0,12.00000003,35.00000003,0,0,0,14.00000001,0,0,51.99999997,47.99999999,30.99999995,28.99999996,67.00000002,23,0,10.00000004,0,65.99999998,0,0,0,17.00000005,8.999999992,19.00000003,49.99999998,0,26.00000004,63.00000005,0,32,0,26.99999998,0,30.00000001,16,0,0,42.99999997,0,28.00000002,0,0,0,0,28.99999996,702
245,ADLIB,30/10/2017,aft_Ab,390,329,1127,269,1131,30.00000002,190,19.00000003,71.00000002,134,220,16.00000001,58.00000003,690,111,424,28.00000001,0,33.99999997,145,55.00000001,13,78.99999999,0,34.99999997,4.000000022,35.99999998,0,0,0,9.999999982,2.000000011,11.99999999,60.99999997,72.00000003,47.99999997,68.00000001,0,33.99999997,71.00000002,33.00000003,0,34.99999997,71.00000002,0,76.99999998,7.999999971,0,0,45.00000003,0,55.00000001,0,16.00000001,0,0,0,0,3.000000016,0,24.99999999,0,4.000000022,0,0,24.99999999,0,0,0,0,0,0,0,0,0,0,101,0,33.99999997,0,0,0,0,0,5.000000027,0,33.99999997,0,0,0,0,3.000000016,207,0,0,0,0,9.999999982,0,0,19.99999996,6.999999966,0,0,0,22.99999998,356
246,ADLIB,30/10/2017,aft_Ab,600,1414,1041,2227.000001,1905,291.0000001,420.0000001,276.0000001,355.9999999,2292.000001,448.0000001,52.00000004,191,449,244.0000001,724,9.000000036,0,282.9999999,340,119.0000001,37.00000004,373.0000001,33.99999996,222,67.99999993,16.00000009,39.99999992,24.00000003,0,150,11.00000002,65.99999994,63.99999996,108,209.9999999,280.9999999,48.99999996,54.00000002,246.0000001,108.9999999,3.999999973,9.999999933,161,56.99999991,125,11.00000002,18.99999997,41.00000001,147.0000001,0,78.00000005,5.99999996,44.00000009,0,76.00000007,0,193,16.00000009,7.000000049,138.9999999,1.999999987,140.9999999,0,16.99999998,7.000000049,13.99999991,0,0,0,166.9999999,18.00000007,31.99999998,93.99999995,103,0,185.9999999,0,76.99999996,0,0,0,9.999999933,0,26.00000002,138,31.99999998,110,20.99999996,0,0,0,48.99999996,69.99999992,0,31.99999998,0,29.99999999,13.99999991,11.00000002,26.00000002,0,0,0,22.99999994,20.99999996,790.0000001
53,HA,30/10/2017,aft_Ab,2803,2317,802,1406,1474,806.0000001,474.0000001,92.99999999,639.0000001,1167,401,979,756,18.99999996,105.0000001,376.0000001,507,188,122.9999999,262.0000001,419,8.999999912,130.9999999,85.99999991,0,125,98.99999993,818,40.9999999,263.9999999,0,5.000000026,39.99999998,92.99999999,34.00000004,130,21.99999994,18.99999996,71.00000006,236.9999999,113.0000001,58.99999995,0,48.9999999,148.0000001,296.0000001,52.00000009,90.99999994,42.99999996,21.00000002,0,85,140.0000001,74.99999994,23.00000008,60.00000009,66.99999995,21.99999994,36.0000001,23.00000008,0,37.99999993,47.99999998,18.99999996,18.00000005,12.00000011,29.00000002,0,0,23.99999999,16.99999991,37.99999993,15.00000008,26.99999996,0,0,44.0000001,15.99999999,79.00000005,0,44.0000001,18.00000005,0,42.00000004,31.00000007,0,0,10.00000005,0,23.00000008,159.9999999,13.99999994,31.99999999,0,191.9999999,29.99999993,0,0,26.99999996,55.99999998,0,21.00000002,0,0,0,39.99999998,1571
57,HA,30/10/2017,aft_Ab,556.9999999,1942,751,1246,1556,568.0000001,406.0000001,67.00000002,119,1158,332,245,231,5.000000072,381,625.9999999,22.00000007,95.99999995,287.0000001,138,135,501,14.00000006,15.00000004,266,68.99999998,0,14.00000006,24.00000003,19.99999994,26.99999997,8.000000011,16.00000002,31.00000006,117,201.0000001,141.0000001,527,66.00000004,144,139.9999999,382,5.000000072,50.00000002,74.00000005,104.9999999,43.99999997,42.99999999,113,266,0,68,115.0000001,51.99999998,26.99999997,701.9999999,0,35.99999996,92.00000004,19.99999994,3.999999918,34.99999998,118,0,0,0,11.99999993,0,0,0,99.00000007,24.00000003,17.99999998,138,18.99999996,1.999999959,39.00000007,10.99999995,76.99999999,0,0,33.00000002,0,0,47.00000008,47.00000008,0,0,6.000000052,0,146,0,14.00000006,13.00000008,0,45.99999993,0,48.00000006,125.0000001,69.99999996,0,0,15.00000004,0,0,17.99999998,921
60,HA,30/10/2017,aft_Ab,781.9999999,1607,716.0000001,1077,1257,420,684,23.00000001,44.00000006,803,357,343,112.9999999,6.000000014,217,701,0,73.99999998,544,232,78.00000004,81.00000005,29.00000002,0,64.99999996,18.99999995,0,130.0000001,18.99999995,146,52.00000003,6.000000014,0,44.99999996,10.00000007,165,158.9999999,169,72.00000003,262,106,138,44.99999996,106,83.00000001,0,10.99999998,49.00000002,104.0000001,209,0,26.00000001,0,27.00000006,150.0000001,175.9999999,0,0,43.00000001,12.99999994,26.00000001,20,75.00000003,0,0,0,10.00000007,0,0,0,0,50.99999998,10.00000007,55.99999994,32.00000003,0,75.99999994,0,33.99999999,0,0,18.99999995,0,0,27.99999997,41.00000005,0,0,4.000000056,0,56.99999999,0,12.00000003,6.000000014,0,0,0,27.00000006,24.99999996,44.99999996,12.99999994,9.000000021,41.00000005,0,0,30.99999998,601.9999999
65,HA,30/10/2017,aft_Ab,706.9999998,526,561.0000001,108,70.99999998,0,372,8.000000005,26.00000002,18.00000001,86.99999999,145,60,288,16.99999999,0,6.000000004,55.00000001,25,58,0,6.999999984,0,18.99999999,43.00000001,14.99999999,0,0,0,0,0,16.00000001,0,82.00000001,0,27,45.00000001,0,0,0,0,0,70,8.999999985,26.00000002,0,27,16.99999999,6.999999984,0,0,18.99999999,2.999999982,0,16.00000001,0,0,0,25,0,0,43.99999999,0,0,0,0,20.99999999,0,0,0,0,2.000000001,18.00000001,14.00000001,12.00000001,0,0,0,0,0,0,0,14.00000001,6.999999984,0,0,0,0,0,0,0,0,0,6.999999984,0,0,0,0,0,0,18.00000001,10.99999999,0,8.000000005,10.00000001,0,231
69,HA,30/10/2017,aft_Ab,1892,2501,580.0000001,522,1214,1775,429.0000001,100.0000001,396.9999999,191,1006,2283,329.9999999,4.999999911,81.00000008,75.99999994,169.0000001,279,297.0000001,197.9999999,83.99999998,92.99999992,0,111.9999999,0,161,0,150.0000001,18.0000001,122,33.00000006,0,21,54.99999995,16.00000008,388,90.00000002,358.9999999,67.9999999,54.00000006,197,319,306,180.9999999,48.99999991,21.99999989,35.00000007,119.0000001,48.99999991,153.9999999,14.99999996,35.00000007,275,276.0000001,0,176.9999999,287,39.00000009,226.9999999,75.99999994,0,25.00000002,71.99999992,0,10.99999994,8.999999933,62.0000001,0,0,0,0,48.00000002,29.00000004,56.00000007,10.99999994,16.99999997,23.00000001,0,64.00000011,0,0,8.000000042,12.00000006,0,16.99999997,115,0,0,29.00000004,0,128,0,14.99999996,0,29.99999993,0,0,0,31.00000005,146.0000001,69.00000002,56.99999996,461,4.999999911,75.99999994,14.99999996,2360.999999
234,HA,30/10/2017,aft_Ab,2120.000001,2458,663,804.0000001,1546,159.0000001,1062,46.99999997,413.9999999,878,265.0000001,943.9999999,799.9999999,7.000000096,35.9999999,420,86,233,260.9999999,336.0000001,225,101,153,169.0000001,49.00000005,54.00000006,13.99999999,617,44.00000004,331.0000001,15.00000003,5.00000001,35.00000007,179.0000001,128,141.9999999,91.00000001,83.00000008,201,201,89.99999997,59.00000007,43,136.9999999,148,250.0000001,79.99999995,82.00000004,102.9999999,36.99999995,0,201,222.0000001,83.00000008,0,16.00000007,63.00000004,0,17.99999995,55.99999994,0,2.999999923,32.99999998,0,45.00000009,0,73.00000006,0,32.99999998,29.00000001,139,40.00000008,2.999999923,54.9999999,0,0,182,136.9999999,144,0,56.99999999,49.00000005,0,96.00000002,29.00000001,50.99999993,0,0,29.00000001,49.00000005,69.00000009,121.9999999,96.00000002,0,35.00000007,0,0,0,16.99999991,16.99999991,0,7.999999933,0,0,0,21.99999992,885.9999999
237,HA,30/10/2017,aft_Ab,345.0000001,1544,279,1141,826.9999999,1860,402.0000001,699.9999999,14.00000004,301.9999999,256.9999999,34.00000008,2553,0,34.9999999,832.0000001,0,3.000000098,199.9999999,0,122.0000001,914.0000001,10.99999995,0,186.9999999,0,11.99999998,98.0000001,28.00000009,66.99999991,357.0000001,9.000000087,0,22.0000001,199.0000001,153,155.9999999,367,47.00000009,41.0000001,83.00000002,5.999999989,28.99999991,21.00000007,9.000000087,142.9999999,0,46.00000005,35.99999993,85.00000009,0,0,81.99999999,3.000000098,162.9999999,227,3.000000098,36.99999997,41.99999992,9.000000087,0,42.99999996,155.9999999,0,0,0,9.000000087,0,0,0,231.0000001,4.999999957,72.00000008,173.0000001,0,0,148.0000001,10.99999995,61.99999996,0,0,0,120,0,17.99999997,77.00000003,17.99999997,0,0,0,234,0,0,0,685,9.999999913,0,74.99999997,0,36.99999997,143.9999999,0,155.9999999,0,23.99999996,9.999999913,2985
248,HA,30/10/2017,aft_Ab,2574,2739,916.9999999,1018,767,2448,469.9999999,167.9999999,127,289,350,881.9999999,189.0000001,7.99999993,90.99999991,1031,51.00000006,93.99999998,112.9999999,478.9999999,132.9999999,259.9999999,47.99999998,40.99999994,71.00000008,71.99999997,9.999999912,16.99999995,12.99999999,69.99999999,182,0,18.00000004,46,0,153,110.9999999,185.0000001,38.00000007,246.0000001,88.99999993,51.99999995,53.00000004,68.9999999,248,11,9.999999912,62.00000006,22.9999999,33.00000001,0,31.00000003,3.999999965,33.00000001,0,101,0,68.9999999,147.9999999,7.00000004,0,169,108.0000001,3.000000075,0,73.99999996,31.99999992,0,0,3.000000075,0,20.00000003,36.00000009,38.00000007,18.00000004,0,60.00000008,0,90.00000002,0,0,14.99999997,0,38.99999996,46,29.00000005,5.999999947,0,0,0,104.0000001,77.00000003,0,77.00000003,14.99999997,25.99999997,0,0,22.9999999,167.0000001,0,18.00000004,141.0000001,0,0,47.99999998,1217
54,LA,30/10/2017,aft_Ab,1580,3977.999999,2009,238,141,3798.999999,1902,42.00000014,96.00000012,9.000000089,725.0000001,2375,202,12.00000012,86.00000011,0,79.00000013,530.0000001,126.0000001,27.99999991,107,7.999999894,66.0000001,16.00000007,380,26.99999999,16.99999998,59.00000012,32.00000013,339,12.00000012,26.00000007,0,6.999999977,0,128.9999999,32.00000013,0,53.00000006,84.99999992,108.9999999,933.0000001,0,20.99999993,328.0000001,0,397,107,26.99999999,84,23.00000004,16.00000007,30.00000002,23.99999996,0,44.99999989,0,0,117,200.0000001,0,30.00000002,13.00000004,0,0,0,0,0,0,0,0,131.9999999,137.0000001,0,4.999999864,0,32.00000013,0,0,0,12.00000012,3.999999947,56.00000009,123.0000001,24.99999988,0,0,46.00000009,0,124.9999999,3.999999947,66.0000001,0,6.999999977,631,0,1689,76.0000001,3.999999947,188,123.0000001,0,378.0000001,0,7.999999894,0,2142
